Number Of Games,Average Reward,High Score
790,51.46835443037975,195
791,51.47914032869785,195
792,51.59090909090909,195
793,51.7906683480454,195
794,51.788413098236774,195
795,51.861635220125784,195
796,51.984924623115575,195
797,52.02007528230866,195
798,51.94235588972431,195
799,52.11514392991239,195
800,52.1625,195
801,52.19725343320849,195
802,52.219451371571076,195
803,52.21668742216688,195
804,52.41293532338308,195
805,52.52173913043478,195
806,52.64267990074442,195
807,52.627013630731106,195
808,52.66089108910891,195
809,52.63288009888752,195
810,52.72839506172839,195
811,52.81134401972873,195
812,52.820197044334975,195
813,52.92742927429274,195
814,53.03439803439804,195
815,53.15337423312884,195
816,53.30882352941177,195
817,53.50061199510404,195
818,53.447432762836186,195
819,53.54090354090354,195
820,53.65853658536585,195
821,53.64190012180268,195
822,53.57664233576642,195
823,53.63304981773997,195
824,53.762135922330096,195
825,53.7939393939394,195
826,53.898305084745765,195
827,53.905683192261186,195
828,53.888888888888886,195
829,53.8962605548854,195
830,53.87951807228916,195
831,54.04332129963899,195
832,54.03846153846154,195
833,54.17767106842737,195
834,54.304556354916066,195
835,54.35928143712575,195
836,54.33014354066986,195
837,54.48028673835125,195
838,54.60620525059666,195
839,54.54112038140644,195
840,54.54761904761905,195
841,54.684898929845424,195
842,54.7624703087886,195
843,54.83985765124555,195
844,55.296208530805686,225
845,55.4792899408284,225
846,55.508274231678485,225
847,55.65525383707202,225
848,55.719339622641506,225
849,55.889281507656065,225
850,55.870588235294115,225
851,55.99294947121034,225
852,56.032863849765256,225
853,56.178194607268466,225
854,56.276346604215455,225
855,56.21052631578947,225
856,56.15654205607477,225
857,56.20770128354726,225
858,56.27039627039627,225
859,56.263096623981376,225
860,56.24418604651163,225
861,56.35307781649245,225
862,56.50812064965197,225
863,56.593279258400926,225
864,56.655092592592595,225
865,56.72832369942196,225
866,56.812933025404156,225
867,56.88581314878893,225
868,56.8778801843318,225
869,56.8584579976985,225
870,56.87356321839081,225
871,57.02640642939151,225
872,57.15596330275229,225
873,57.19358533791524,225
874,57.2883295194508,225
875,57.30285714285714,225
876,57.363013698630134,225
877,57.51425313568985,225
878,57.47152619589977,225
879,57.44027303754266,225
880,57.67045454545455,225
881,57.650397275822925,225
882,57.66439909297052,225
883,57.74631936579841,225
884,57.77149321266968,225
885,57.79661016949152,225
886,57.81038374717833,225
887,58.03833145434047,225
888,57.961711711711715,225
889,58.02024746906637,225
890,58.235955056179776,225
891,58.33894500561167,225
892,58.408071748878925,225
893,58.54423292273236,225
894,58.51230425055928,225
895,58.53631284916201,225
896,58.53794642857143,225
897,58.55072463768116,225
898,58.51893095768374,225
899,58.654060066740826,225
900,58.63333333333333,225
901,58.59045504994451,225
902,58.53658536585366,225
903,58.58250276854928,225
904,58.73893805309734,225
905,58.76243093922652,225
906,58.80794701986755,225
907,58.919514884233735,225
908,59.16299559471366,225
909,59.152915291529155,225
910,59.175824175824175,225
911,59.176728869374315,225
912,59.353070175438596,225
913,59.52902519167579,225
914,59.606126914660834,225
915,59.62841530054645,225
916,59.7707423580786,225
917,59.73827699018539,225
918,59.85838779956427,225
919,59.90206746463547,225
920,59.97826086956522,225
921,60.08686210640608,225
922,60.08676789587852,225
923,60.054171180931746,225
924,60.02164502164502,225
925,60.16216216216216,225
926,60.172786177105834,225
927,60.2049622437972,225
928,60.20474137931034,225
929,60.35522066738429,225
930,60.655913978494624,225
931,60.83780880773362,225
932,60.90128755364807,225
933,61.136120042872456,225
934,61.2847965738758,225
935,61.36898395721925,225
936,61.39957264957265,225
937,61.38740661686233,225
938,61.39658848614072,225
939,61.41640042598509,225
940,61.48936170212766,225
941,61.562167906482465,225
942,61.81528662420382,225
943,61.76033934252386,225
944,61.82203389830509,225
945,62.05291005291005,225
946,62.040169133192386,225
947,62.006335797254486,225
948,62.06751054852321,225
949,62.19178082191781,225
